id,uuid,ip_hash,sex,age,region,politica,datetime,score,zone
559,6ab3eaf7-5d64-4d5f-9b1c-39d73621bd0d,1aedde5d7ea0915ced57058fb9fc100864eea6dee56f1b0bd200023bacbf9675ecb92824d54f2d20ad28aa61190eff9b054a984cb63198ce95ec07973a65dba8,Masculino,41,Bogotá D.C.,5,2019-12-08 20:14:54.290235-05,,Ciudad
562,5aa1c76d-9f1a-4ba9-b1b3-7ca2073e6f26,3b7e4759eaecf5df129d1f924a29851b5a657533ffdbc7c47d070ba6228f284f40227e577515ea572733a56b8373ca9ef6d3ba39a2151a475773458339da5fab,Masculino,52,Bogotá D.C.,4,2019-12-08 22:09:39.540107-05,,Ciudad
566,d33e08f7-47e9-4a87-8278-e6cd712488e0,795233f6511247b2a5c956fbd0edfa52dbd13ae208632e0cb5e987ddf378ab24f0c47b70ba12b97356d3eaa3d97c87df1f609f108201a1f77a14301bd50fa56b,Masculino,32,Cundinamarca,5,2019-12-09 11:51:36.54851-05,,Ciudad
568,57c7d13c-f9e9-414c-936d-771714b2c7db,4678e4a1163566ee6dad731c7d4215fec29fb4140b148a8cd509f45be9ac8ae17130c0ad463fcc8df259f1b9039d6a7a82a59991a96715164ce4b935bc2c289a,Femenino,40,Bogotá D.C.,1,2019-12-09 12:13:27.710011-05,,Ciudad
570,a6106531-e03a-4e74-98da-97c19015a3ba,3243402f0838d1dcfcf8571ddc90f8830975a91c5179124bdc90a21d83b68a8f74e410c3d03e7688c069b9e3f3b27f3217df932b91b832760c4938dd16ea501c,Femenino,39,Bogotá D.C.,1,2019-12-09 13:14:52.963043-05,,Ciudad
571,38a19793-c036-459e-ab93-b84ddf8e5395,004e34b329e9126d8b5dfe0c77caae42c711524aa1111215e00d9d84c7e8225aa8cf0b005255c90ad0893f76f4bcdafbec97647c068af5da0e2015fe07bdddf8,Masculino,37,Antioquia,4,2019-12-09 13:26:48.597199-05,,Ciudad
572,d11df84e-27f5-4cf7-9c9d-04bc01a158e1,c9e186e98e353f210f2e856b9f886de19903162effdb2b6737e96fbb9e38bc833c6e27cf060d8822888ab63eb4b8686887b67de5cf5963edccad92b79a46b860,Femenino,35,Bogotá D.C.,2,2019-12-09 14:56:02.10608-05,,Ciudad
575,5d2e2326-03cf-49cb-afc4-cae9ee0bf427,3c0c7df6ff8ecc544f63825a0dfe12b81e7a24c273666f7e498d32ef62ca4cf722c8302b29ddd7bf3b69f92752eeb72e54dff0b176a83931331c576ac007493d,Femenino,32,Norte de Santander,5,2019-12-09 17:58:11.578266-05,,Ciudad
497,6fec4e1b-152a-4cd2-8244-ccf601fc3db3,324b52fea738a3a7de3d01aa1c0f949200b94d1492811389291bcc30f7fe187a05277e6f6bc1f1cb90a220ebc236bfd4092bc13cf4eda12a74aabca28e9a04ac,Masculino,25,Fuera de Colombia,6,2019-12-06 21:01:28.902416-05,,---
498,e7631c83-4817-49b6-b151-cdb4668a7317,e854674958bdae43200cb1bead4236d722ab977aa60402c6d30627a300636bef0f948fc67c899b69774878923b4b45a1b99450458ff6ce1ac43fc1c7af749c6f,Femenino,69,Santander,5,2019-12-06 21:46:45.790208-05,,Ciudad
499,8ccd9148-615b-431e-bd1f-732d3a651e03,4a4d9e610618aeefe87da9e953a3a1aff7d58e6c9ce2afee513a87dbe817e2d629b7cb338e410b1b998ab9c8e91c08ad726d119bd91d72b916ad7ff07dd44de7,Femenino,60,Bogotá D.C.,6,2019-12-06 22:00:44.836066-05,,Ciudad
500,1025f30d-0d55-4938-aeb1-0f457c821d96,0c42e499da1877e9d700667abd33fca9513f7aba71acd3cd897a0efa2a540b5a47aca7cdde9fbe7fde11ef2b2442c702e4ec9df9d5a2327a98432ec8bd00102b,Femenino,19,Antioquia,3,2019-12-06 22:45:57.387404-05,,Ciudad
501,29164892-6745-4a7d-9a9a-9c9707c4ef77,4b9182a774be79a3c4d21310cbbce08a53f022cc2353d9d8848daf33383d873ec92e618a89c37facb7b89339a9f49f60aca1620e159fff9e13916631affb4646,Femenino,52,Bogotá D.C.,5,2019-12-06 22:47:54.403018-05,,Ciudad
503,ebe04d1c-8d39-40ef-8e41-ce5d0201d343,d0224b139d6b2a9ac16c6f5024009031e776ba44580b045e5d30c8126e3feb568a36b76fd3a8608beeaa3d2e8019c28ef7180a1d45dc3224aaa718d9bf0586c0,Femenino,28,Valle del Cauca,10,2019-12-06 23:36:02.268501-05,,Ciudad
508,2b37237c-31ec-4a55-8538-6bbb91ef4c48,0fddaa212aaf0aa6d77277e2b30688d9d21f1ecbe527a13a69192da4eeaae5e6dee74edfe13897e72181edc83750039fd0512de41f55a713f04d67dc1c9805f9,Femenino,48,Bogotá D.C.,7,2019-12-07 08:28:46.547434-05,,Ciudad
509,1f843f0b-605a-4914-b30c-128ede324155,247c2038ee7afcde24bc5425ed4b92f750730535fa0fd62cf107426d294cab07d8a0952df74dfd5be247e6b698f3de7737f62ac13d9e4232eaef701b4fe2d31c,Femenino,25,Boyacá,3,2019-12-07 08:38:07.342981-05,,Ciudad
510,61e9f710-fa9d-45a1-93c8-9a85c1395dd7,eab3f9c4b19264964455d51c339d1b9f1309bd6a8c4edb145f32b6b788f69bc0a727c54f4838e5f305ebe30b94189c609ff8592bdc7fd0710bc88e5b80ec5d28,Masculino,37,Bogotá D.C.,9,2019-12-07 10:00:17.749358-05,,Ciudad
511,dd425972-aa05-4bbc-8f98-03de5cba4d40,943807429f24e0c6dd3d5af9319c66f48f6e702e6d123a1fa6462ad123efe2ff8c8124a4f8feb077005840866bd0dc25c85f4ea3706a8e33dca3083aa0358946,Femenino,42,Norte de Santander,5,2019-12-07 10:14:44.16826-05,,Ciudad
512,8395eb0e-b1d7-488c-9885-d7bf683ffda0,c1ce56ef8722ab9b94ee2a79366ce5b668e6d5318c6d07664d190d27f093bbf120ea0847b8718cb36f7a5f5b883d594bd507f084d2eb5c5053ea5de576174370,Masculino,52,Norte de Santander,5,2019-12-07 10:15:13.97834-05,,Centro Urbano
513,35992fdf-a352-496f-af80-10aab1e1b469,70222e986969905a8b3b8e9d629d959bf03c34e50879107c2cdd69c60d4077babd29a6b32ff6f99835fc4dcf6342af7592485067608accbbce8d6e11961656f6,Masculino,40,Norte de Santander,5,2019-12-07 10:15:30.362297-05,,Ciudad
514,b1a9a205-e439-41c4-a0d4-d72edff40c59,b875360abd25008e21fadd6de2a227c7a3a1dfdfb700396dddc8e1fe1f2bc9a190765ce144921f356bb5a393bc3729ded1f7c64e07a8f9659cddac8f9211f4ca,Masculino,45,Bogotá D.C.,5,2019-12-07 10:24:07.287054-05,,Ciudad
516,4ce9ec6b-0748-42fd-bf65-4b2736de07ee,ad4db7c0a39c14f7945f646ae12dd5ca24a70599d30b00e41037d69c78dd461dbe65ebb87b1806d57bf09f3fe5550b0a2e37f884755d1cab54427cdab655119d,Femenino,46,Bogotá D.C.,4,2019-12-07 10:58:53.172748-05,,Ciudad
517,84d31d59-29de-43a5-bbd7-2e50d9e6906c,555a64f3cbebc4b2a0d166da7184e278d9ea3446802a29f0799274e7d067b7a37f8a019c15d3257a00bcac67a22c32c248ecafd9d1cc1dffc828530d300dcb35,Femenino,29,Bogotá D.C.,4,2019-12-07 11:01:49.27099-05,,Ciudad
518,9044477a-7436-499c-865a-6db13befb39d,b53aba96fc1055b56427c4956c5b59526b51acf3d0be4619eb9c4dd907b692e7df030550b85dcf23a6ce1246d933ca0633a0bf4c30bee7a75903465c6336f8a7,Masculino,31,Cundinamarca,5,2019-12-07 11:21:10.774534-05,,Centro Urbano
520,25280152-a4e5-4139-b53a-acdf2c7f506b,a73946228bbc1b98ee9754052a86d5ca615a3b0d4db86135cd29d68a7cd8fa47bb371098c4f0af185add26674e77fe6e6c6c6821db72998dbf6698303fe43395,Femenino,46,Fuera de Colombia,3,2019-12-07 11:46:48.786164-05,,Ciudad
521,8a144146-b76c-4e38-b856-56762f97c9b3,1a56a314778bb0bba4b3cc2e286bf579b3d75bf4054472da056bce2ef4eafb9222f96f496e580ac092be3997ee3dd38000bac2adbd3b165ddf024573418e1c16,Femenino,45,Bogotá D.C.,5,2019-12-07 11:58:47.100367-05,,Ciudad
522,807a7d68-3a9e-47d9-9f89-9a0120cee1aa,e5e07664c488b6c3a7da6dbcdfaeb5b242ce94e3afcb5799ffa167e35b19e0c97877dbf8d7f6c1065b27805390317aa7ac39d5ac938b049c23b318dde5853830,Femenino,58,Bogotá D.C.,5,2019-12-07 12:35:21.34088-05,,Ciudad
523,f8329831-6ad3-495d-ba00-2d98b57ce41d,a1b3910c204ba85863ad4da56dd474409d41e11d2ca9484edf96e88e0d445d51fa05b22542ff1f891bc7413a77227a9eca3306ff80005fd0c7583fd74edc2d6f,Masculino,18,Bogotá D.C.,4,2019-12-07 12:36:50.570693-05,,Ciudad
527,06691ec1-f866-4475-882c-897251afb977,89acefeba01d65a89d15346185608796212a3df406059b80bec90683e2520671c3d8d1f3529e5a540261c6af7b6893a7eac8a9b4356ea3c952efdc1eaa3d83c5,Masculino,28,Bogotá D.C.,0,2019-12-07 13:53:14.010615-05,,Ciudad
528,cfb90eef-c2cb-4dcd-ae8f-14e288b429b0,ae737d03c31d037b17cc81a65808006270e7dc22877259d7b2c4a58f79eefd4d9c693c5f582d37ca0e051fbd72f6a4be678032570e85a20ad99246ce8d602cf3,Femenino,14,Bogotá D.C.,5,2019-12-07 14:49:51.244888-05,,Ciudad
529,01a2f180-cf75-4537-9bb3-f7439bff6994,4ceccaf7dd57db9c8267d710067b69b0728b45fd1e34301723f17e3744725da7cce3b1d7a081019643e6686b7378e7860b222f14fb2dab72bc739e9c9562bde8,Femenino,60,Antioquia,7,2019-12-07 14:52:07.031838-05,,Ciudad
530,a4cd8133-97f8-4996-aafa-f24812a88666,d9dfcc1576d9d8f2bb576d2767e36ca1fa573047c461b4e1e0421c2afbf5b9c0fbfab290e0ec59ab1e810acf28be4275c047977e1a215d1398c0256e05bca168,Masculino,65,Valle del Cauca,5,2019-12-07 15:07:01.711998-05,,Ciudad
532,446a52a0-5533-47e7-ad72-6c0146e34b7d,d060df1f5057dac6970aa7f6ce0c6abdb883c7cb2f8ab40c27dd72252be9fd8a7f7f0e5693d3d22cb475055fedbf42deca4c3ecf0841af0a326274c4bc91fd04,Femenino,41,Cundinamarca,2,2019-12-07 15:35:08.824924-05,,Ciudad
533,4cf3f400-5c6e-4d02-bc5b-9816d05cac75,ea6c2b8cc4ec4419c3af74754eba1b962b1514933586f08490c96603bd38f6e3f97bbe36412b150909cb41726681c8db6ce2b6495bd6b6bbf35cfe9481a341ac,Femenino,67,Antioquia,10,2019-12-07 15:38:37.853255-05,,Ciudad
534,d481ae55-8c39-4d4d-8d5f-d27911d588d3,5be577738566cf09af4f17147f0c4b3ed98ec7cd2357e8d62dd4fe810f5feea5f12359addedbd435e82d9349d336793629679549e4b8c4e3c8c8f44525865fa3,Femenino,32,Bogotá D.C.,2,2019-12-07 15:48:20.873823-05,,Ciudad
535,6af71219-beb0-432a-92df-2258b3310bfe,e028166b68f7b1a84015602d7a17fc30e075df0ecee1a91ef1c1d2c407bae8489e885684d8ce5ac5ba25b3ee4295c3339f8fe97bf5bfa2fdf6b859d9eb9779bb,Femenino,74,Bogotá D.C.,5,2019-12-07 15:53:28.526363-05,,Centro Urbano
536,f10ec490-57a5-4dc1-b25b-9f391ca5ceaa,dace64643358611ded8d788f72d9375d38b700766ab30d7953110e7e37c50f13bc966bc10f4514782fdac3a7966fd4791f1e64394843db8167448562b2b2d1dd,Femenino,54,Cundinamarca,5,2019-12-07 16:29:58.961-05,,Ciudad
537,5aeac10d-db90-405b-96c0-8210185ed685,6ad71810dfe064b832b05b0ec756d77c7593146a07fc1a1f4646b4e4bb7257d989a575f1c7207e653f3dcc9019fcb8ec77d3d58658a696fd80d161c5700c3b7f,Masculino,59,Bogotá D.C.,5,2019-12-07 16:40:21.026928-05,,Ciudad
538,15b10653-704d-469c-9fd2-4ae3436fba85,f01e0f0d8644be2cfacfa1a46abac5c239ef657af5d38b6d62c0ed4bed889b81142aba7ec33b802117cfb500cd8efeb55aca723634f60d101c1829a517b22935,Femenino,53,Bogotá D.C.,4,2019-12-07 19:44:48.696703-05,,Ciudad
540,93575b07-1a8a-40b6-ba72-ecf3ab421f3d,c75403245df41d1481d513133e6a85705288e66f8200333b23864d5203dc41c7109ec385a4dd2e6c00dfe3ece94b4b3a3d77ef263300e7ed5f41a1f6d9a3fda8,Masculino,18,Tolima,2,2019-12-07 21:07:36.325662-05,,Ciudad
546,55aa2048-a0ac-4f07-b215-ff1d77cbfa64,5e520926bd6466cd74a6356500587f132cfa8bedfbd8a64b4ca0c7e85be34f80c213980c8e3ac40df6ffa027044a0c4a8c764eade82f912805ce3433c2edbea4,Femenino,40,Bogotá D.C.,5,2019-12-08 02:17:19.42281-05,,Ciudad
548,77ecffd7-5f9c-4bea-ae75-78e7dc8374ab,e3ee63bee7f40b2afa85c33cdd62bb981ab20111a231d70df0e90ccbd340c22e4fb656c367d31f445c814327b8bd21333cea713f394bf76e9a1468ffe6711d9c,Femenino,29,Arauca,5,2019-12-08 08:25:16.959723-05,,Ciudad
549,e8c5692b-dda7-4166-bdc2-dae909625822,181df19d2e10bbba14377f1c7688908783a3efc97b469b302c497890971b1b2f4790330538d92583b3a32a101981a56c45381001ed4e53c3583b1c3a93bffcd4,Femenino,29,Atlántico,8,2019-12-08 09:45:26.198676-05,,Ciudad
552,6c66e5c9-0970-4f3c-a0e3-c05e69a46d76,8608acf7651833a89c0f6805d5a8f1697c7488dec920bc350ae7dcfbc23337a276bbdb1cfef090a1d8906fdffa330b59a71e0c5780f030a4a8dc14bdaff69cfe,Femenino,23,Bogotá D.C.,5,2019-12-08 12:01:40.23364-05,,Ciudad
557,f1e7bd5c-114b-4576-9fbe-49f75c8c47ca,2cee70cbac1e45a57c0cde843c6f646b2d5f735e738eaea648735153eedfaf9ac0a59e04a1f322afa1408eec59112007d3fe3a70aba3f856b82b5eb8f5e791e8,Masculino,34,Norte de Santander,5,2019-12-08 20:05:52.952445-05,,Ciudad
558,f1e7bd5c-114b-4576-9fbe-49f75c8c47ca,2cee70cbac1e45a57c0cde843c6f646b2d5f735e738eaea648735153eedfaf9ac0a59e04a1f322afa1408eec59112007d3fe3a70aba3f856b82b5eb8f5e791e8,Masculino,34,Norte de Santander,5,2019-12-08 20:05:52.962913-05,,Ciudad
560,a5ff7e92-ffc1-460e-ae4f-4e956f835b12,9b27e0ad1c6118665b7cdadcb83fc4a7952bb2b820c30efdfea8184fd60e60d5e03dc17dd5d9f4a48a4410fca5b2e67e190e80b2d0ddb8c1d872e03f5c05f825,Masculino,21,Valle del Cauca,4,2019-12-08 21:08:40.352486-05,,Ciudad
563,03abb680-3863-46c6-90b9-1e2b42e30c7f,70a953a498abea5f208065f849743b203cc34969a5d495672d009bcb7075a510faa35331a603b497dc4357266bfae8b50fff4281ceea82b19093299b2055dfe3,Femenino,42,Bogotá D.C.,3,2019-12-09 00:51:02.641945-05,,Ciudad
564,1452563a-a95b-4cd8-85a6-a1ec44b7a578,bff321a08e73f68e54d882c0088f1cd1f5218c243dfab86078020f88fce8208d5521029c3707587a4e5e3e7283374c414e4a550860ea8edfb029aa49f86044c1,Femenino,49,Valle del Cauca,2,2019-12-09 07:22:27.191337-05,,Centro Urbano
567,660ac79b-4480-40de-b94d-3be1185c2ba5,c836f85ac1d645604b22ddb80db63432a28787911881bdea4a8cd03dd082288b785584ba5135c23c1674ccba2e30dceaf20e1ac1e55662dbf7170455186a76e6,Masculino,61,Bogotá D.C.,5,2019-12-09 11:53:03.709416-05,,Ciudad
569,a3d73380-6fdc-443c-9bd8-6dd5dd124b8b,dda33e5574810e0e6d28fb2e6f914a8fc32ce0dbd90f2642b68dfde7cb49c935e0e989906d3befa82461f5a61c2fe721d216944be57700326273e8a4683c68fd,Femenino,60,Bogotá D.C.,5,2019-12-09 12:51:17.985851-05,,Ciudad
541,aecd8ff2-5fa6-4329-ae35-2274faf68b51,b54cc040f1ddb64995e9697f88e994b26fc0d922023f0a8a3463279a0731f69851afa0fb198653489c88f2dc6d431ac47d855c62e67ac26d3091b6868ec8c844,Masculino,70,Bogotá D.C.,0,2019-12-07 21:39:17.444279-05,,Rural
543,7338e65f-91d1-41b7-a607-ccd58eb9ab24,f380a48bd017aa10c42252f40f008d5d651d45bad5b4b084c0c698294e0c5f5c0105f315ed335e7b930dcc5fdd3e41b40a32e829945418bd53104056fd9cbc14,Masculino,42,Bogotá D.C.,3,2019-12-08 00:12:47.214888-05,,Ciudad
550,5441e43a-9f1a-4564-b185-e3ac3b8d3d67,006cfe8265138824e4e88d15183f2ce6484d69c30d841e8bc54f3c243dc9fa4d33818c22ad2155543269d90cff9f1a1a0a5ace5e81c085c045732178dc6786fb,Femenino,30,Bogotá D.C.,0,2019-12-08 10:13:28.475859-05,,Ciudad
551,321d5c31-c584-47e2-86a5-e7815f5ee5e4,8b1b410753afb830b5963fb0a67663ac54a659ac012139053c65c2e0ff5d7e395af0eaf6679a2461cbbeeef86f312c74699b9a4837d57b9edd826580d6881267,Masculino,23,Santander,2,2019-12-08 10:36:57.667048-05,,Centro Urbano
556,ee927b3a-a8dc-4946-ab6a-0fd9f3e4ecbd,e70699ed9f94bd330cd1308077d79c90087d3ffe8c9b9c13c751e96b4aeaf0af1b04ab34a013f66a1463bab1e8a6fefe2885249c44754cf52202cf07589a2c6d,Masculino,18,Antioquia,2,2019-12-08 18:42:51.194373-05,,Ciudad
561,a5ff7e92-ffc1-460e-ae4f-4e956f835b12,9b27e0ad1c6118665b7cdadcb83fc4a7952bb2b820c30efdfea8184fd60e60d5e03dc17dd5d9f4a48a4410fca5b2e67e190e80b2d0ddb8c1d872e03f5c05f825,Masculino,21,Valle del Cauca,5,2019-12-08 21:14:06.978307-05,,Centro Urbano
565,1ee1f8ca-b404-4a5b-82a4-49d99de1be13,ec9d73480ecde5b5675ab130503d48f7717a4cd12025df05de7de0cba1574094747695395d0543ea30bd2107629cff6ea815e2900af55df91c6f21ed8c3707f4,Femenino,62,Bogotá D.C.,5,2019-12-09 09:26:27.656732-05,,Ciudad
573,468efad4-f8ce-4a45-966e-448e459441b0,a45ba7aaea45cf6aaad99184674f44749019a24efd8d4a835768bf2549da5eead09de95052767f134f93401ed5e98b2209c545eca78d0a18fb42db34e17a5a66,Femenino,30,Caldas,4,2019-12-09 16:18:21.452783-05,,Ciudad
574,dfdebe9e-d796-45e9-8bcc-a450b29024e4,5efab8a028432ccb4fbee29014b78adbdbdf2804e103e37b5c8344643816fe59ee4386b50163fc5bfc4d71e28d8d5064afe77d751e22fb6d4d2c48d05db97b6e,Femenino,28,Fuera de Colombia,2,2019-12-09 16:54:32.221064-05,,---
576,cb9e1ae1-9097-40d2-98e1-45b61916c8a0,c39cec8ac875ee4644d2372b07c4b655c32d8ab5c30775800b616bc97e1b3701db6118160c521255bd11a21c338574167edce2646f7d97071f274d4bd75e8402,Masculino,61,Bogotá D.C.,5,2019-12-09 18:34:47.045553-05,,Ciudad
577,1555286f-ddc8-4ffe-9942-6137eab1f1ca,ceb029d0ee57b0c58c5c3d8b4ff65b9bcf3536787f4ac8608a53ee5eca5e8a6b5010d958253cdcfbb9b7739696b54dfaf12b99dfcedd721f6cc2c3fd36460f31,Masculino,70,Santander,4,2019-12-09 20:19:21.402744-05,,Ciudad
578,d15f7095-6111-49c3-9cec-b20c5631919d,a088797316df2993e3f2f201004982d97d5778cefa3620d98bf4a727027b8f805a533e0b8f3833032c9ca0e04761279cb77807435e873a48c72c42eeb943ef02,Masculino,32,Antioquia,5,2019-12-09 21:30:51.919417-05,,Ciudad
579,869355be-7d65-415f-a592-53f5d23e43ee,a80fad55259c0985262c13d48394adfc19461f65254a04c6feffc7421a57abc1c6a2a7638ea74d0ad98fe5d92c62a4a5f509cfa7d06ec6a6f05fe6381e66dcee,Masculino,32,Atlántico,2,2019-12-09 22:10:17.603748-05,,Centro Urbano
580,21f77760-0750-4d47-9cef-494f13bbe2e5,b927c565b40175e8f7e69e14e4c2eb1ff710cd9622cd4c34d0ea33de71f86280ac29404d5da11598fbbd5960965ee826e9404b2083f83f9c786523c704ef8301,Masculino,27,Nariño,8,2019-12-09 22:51:43.433924-05,,Rural
581,47307477-1921-48df-ad5a-7857d3bb6a56,fd34e8016861605d8e34a417ea6c6992c38f47b1bf7bd8cbac14dc90a4606199eca1675aff29dbff82c37986f2e7021d4f91e2a89c41e8756a4ae6bd56046eca,Masculino,56,Bogotá D.C.,4,2019-12-10 07:17:50.002616-05,,Ciudad
582,78f50b56-38c5-4f13-9812-40497c548596,16f22181f8bf8b15c7fda670a7901c8f66da1f22713f8c2ab1a5f7e51383ffaad664f8b4dc995a1eb88aced930c47526a1b27a622c63b87f567e7e63d63ba439,Masculino,20,Bogotá D.C.,5,2019-12-10 07:46:57.717367-05,,Centro Urbano
583,f5b30651-4130-4821-98eb-7eadf51f1c69,111ed503f6d0b77b76a879ce1bab0aa04b743ee8b7ccca764b5edc4a54707ac555d97833e834a36d779ddd56ba12fb9c8cb1a251f33652f694cedb26da19df01,Masculino,28,Bogotá D.C.,5,2019-12-10 11:08:49.23666-05,,Ciudad
584,8a0d799e-757b-4b9e-ae8c-ae9ff20f960e,b527b9943c3e0ffe6d3eb9e05f9e1364411e5e15b468d26b57df5b646ef4cfd882cebb835fea3e072dbc3fa1512bb0b45ebcf69796f0800d1a5fa36c9fee5d0c,Masculino,33,Bogotá D.C.,8,2019-12-10 12:20:14.094529-05,,Ciudad
585,0e4c8f74-d8ba-4bd5-b6b2-9f7ff15f12f1,8740b62e4261d97517e612daa598dd923300103423bbee3873cdbd0a8072b3059f85734cd8525b60d4ca5d694580a04a66749e44c8e07f1251e94ee519d7d850,Masculino,23,Huila,4,2019-12-10 12:30:42.083524-05,,Centro Urbano
586,f1cec30b-3c23-4b6f-87f6-4c1ae262622a,8f74f1af8a51d7f77834714772678924761641566834ce45e478bae1656ce93013410e4cd9cde7c8c3ec989daa544aead195a0e959e433825b871cc296d7f514,Masculino,27,Valle del Cauca,3,2019-12-10 12:32:39.129553-05,,Ciudad
587,72239247-6bb4-4c0b-b0c1-4dbeb0445e90,0b75a5201ae086a9a1891924e3c6c6e20e8e08150c4de4999fbb1e35e9590a7084981b6feac04afe8a4418dba846825751d598ed9ddcf2fae584164f903e7c00,Masculino,50,Norte de Santander,6,2019-12-10 13:27:46.566576-05,,Ciudad
588,bc674625-13d8-41b8-8be6-68ad28ad5b03,d861facc9e04565e466d14611252ef38d743d5714b8e1fba1e1f6bb1fb2c780276aaec90c9617aa1910ff1d306c1360c39c538fa76d671052aecbfca8e9be993,Masculino,26,Magdalena,0,2019-12-10 14:02:34.82873-05,,Ciudad
589,01f8c63a-f55d-4315-9dd6-0a2ef4c6f6cd,7d588dc5e6966b07a8748a8ac10826bd9d58b0e05f122acb49b058900a4dd3034ae81da68b53584bd2c4ff15cf42db886c7cad0ac93a4b6e712e04cc0c78310c,Masculino,47,Norte de Santander,5,2019-12-10 15:39:12.820898-05,,Ciudad
590,f0db39e1-9ef9-48cf-8372-f24068cd9c99,fa16c7718a23e82af84a61723b405893aecd0a840b4ffba2db6afdb4ba9720f47d5136cfc3f0ebaae7664c84083dd5bc64170961706da8be6f0f0e29b7f4b56d,Femenino,39,La Guajira,8,2019-12-10 17:19:50.950936-05,,Ciudad
591,010532b6-0bcf-4d7a-aed1-cdbda8c115f9,1aa87fd6a469b4660d0fc9a501d2130b1a1d9a60fb6f3889d079431b0a7db4d1b8b4ca5c7f0f19529848d1e768c7204f272c525a174432d9a84bad496005e0cd,Masculino,33,Bogotá D.C.,4,2019-12-10 18:18:34.267438-05,,Centro Urbano
592,75604c2a-9a78-49c7-8eb6-53cca780117b,7f018d17da91d2f1c376f30c351c04b05139b3b83f84b6b1c618f2d32f7c2ad819c0b881abc935a7636f6c6fba4486231623b8948911365dfc5db31185333a74,Femenino,38,Bogotá D.C.,5,2019-12-10 19:30:20.616928-05,,Ciudad
593,d2a174bc-9026-43f2-80e6-0e8478bd752d,99e02abb884e3039759051cdb9c98b4f76802daff9df825767fafe2abac91dd8c085400f3bde32419eab23c468ef4cc2ae941d04a2714dd9c5dd14eeb25f1c8b,Masculino,28,Antioquia,1,2019-12-10 20:57:06.046171-05,,Ciudad
594,7bbbe04e-3fc7-494f-9871-1fe27c4396dc,003e3295c7f741b6a3fd22d99b2b867f5b2666db6130e30564c4a60df3f38b865534d662cfd1215c71ae1f0e017f780d1aacbb1ee7c26b6793ab77d92103c020,Femenino,32,Casanare,2,2019-12-10 21:39:36.538332-05,,Ciudad
595,9811521b-19c1-4f22-9a89-2292232a535e,9ccbc8d58e591b7867056ac3b3584c3f3b7adb1509130530d5abf112ad0fc21faf1c0f003797c51a83d363c4cc251a0810468792d96d615f93ca554769ee895c,Femenino,37,Valle del Cauca,5,2019-12-11 07:34:37.548137-05,,Ciudad
596,5289baca-1ad1-498d-9aa8-0cb811be1a8f,4cd4b4e4db3e29085525eba80dc7d15776428111fc21a8633ef8cc3aa095a394d1a7bc116e7e3281f92c8202db1e10ebc5024359e7015693a072c73754c2aa9e,Femenino,34,Bogotá D.C.,5,2019-12-11 08:05:47.543375-05,,Centro Urbano
597,f67181ee-9d33-45d9-b515-439c0d2f420f,7478594c23974baab689f8ac95e52e7b45682b5c4019a5e16d858b67d7f99db114af7a45519de90ed4f1e9c1a627c6826d5cf22e4a5c39582100daa13f35d313,Masculino,43,Bogotá D.C.,5,2019-12-11 09:47:50.059818-05,,Ciudad
598,daa34a5a-2faa-4b02-b355-646c7bdf8032,1ce6ab3d22a5297ac24c330b3885eef28fd337fc7559aaf3bf863187893c1694e72620d79f7297cc7018420e04bb15229242c370e2d1394ddca1501888daf7f7,Femenino,33,Bogotá D.C.,3,2019-12-11 12:32:59.039291-05,,Ciudad
600,9eb3e887-2795-4466-bc4e-7519766c1334,b6b133f791248830a14127db9507b0128d66f1df75451ab2abca95045d3cfb0227521dc6eee408e86a5c0b77ba4a9ecc31c57871721921a9e89769cda9fa1cd0,Masculino,21,Norte de Santander,5,2019-12-11 17:41:55.440189-05,,Ciudad
603,3fb7a879-1337-4e8e-836e-71dc8fd88c9c,b6b133f791248830a14127db9507b0128d66f1df75451ab2abca95045d3cfb0227521dc6eee408e86a5c0b77ba4a9ecc31c57871721921a9e89769cda9fa1cd0,Masculino,22,Norte de Santander,5,2019-12-11 17:57:14.795433-05,,Ciudad
607,c9263a95-d85d-48cd-82b5-c19a530abc13,3e6894d6f40297718d2d08c7a82d48254792ce6b2e7b3018a8c2e425a61c0daa5147a248f94750554351cfb288276386fa31e7008b29ddc5a8df48e64c40771d,Masculino,28,Meta,5,2019-12-11 23:36:29.391872-05,,Ciudad
611,96f7ae2d-6fe0-4641-95bd-aef1d7f00340,e668c7fd7c1d6adae9be27963d2c2b1d656fa555ab82693805536b541b1f651cdc850ac795fe5db8de9e4993e9ae2797d6a4f87eacd4c86d7e13ea27262d7971,Femenino,42,Bogotá D.C.,5,2019-12-12 09:01:30.885678-05,,Ciudad
612,bf460ea9-69b2-4d09-8731-3a43dfe249fc,10d22852fba318aaea4786ce7f219173291a6b4a5bc0f2650984fbf2b10551b8a0a23f42a739b323923db02040cfd18a365c81e7adcc8f768c9db8ba11191abc,Masculino,15,Bogotá D.C.,10,2019-12-12 12:06:47.883391-05,,Ciudad
613,858d5f33-43aa-4c1b-ba60-6061e610b29a,c86ca036d99c2beff829632133754debdb4cc3c7e599ace72b550b10f8af1722c8e15388edfa1aa6a85bb120be92acf41d65c1fc948f59fdb4fcc35b8f54d344,Femenino,26,Bogotá D.C.,1,2019-12-12 12:19:12.332857-05,,Ciudad
